combo_id,hand,canonical,card1,card2,rank1,rank2,suit1,suit2,is_suited,is_pair,hand_type,combos_in_class,equity_vs_random_pct,win_rate_pct,tie_rate_pct,equity_vs_top10pct,equity_vs_top25pct,playability_score,tier,gto_open_action
654,Kh2d,K2o,Kh,2d,K,2,h,d,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
655,Kc2d,K2o,Kc,2d,K,2,c,d,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
656,Ks2c,K2o,Ks,2c,K,2,s,c,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
657,Kh2c,K2o,Kh,2c,K,2,h,c,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
658,Kd2c,K2o,Kd,2c,K,2,d,c,0,0,offsuit,12,49.38,48.66,1.45,23.80,30.30,3.1,Tier 5 (Trash),Pure Fold
659,Qs2s,Q2s,Qs,2s,Q,2,s,s,1,0,suited,4,49.33,48.73,1.20,23.90,31.00,4.3,Tier 5 (Trash),Pure Fold
660,Qh2h,Q2s,Qh,2h,Q,2,h,h,1,0,suited,4,49.33,48.73,1.20,23.90,31.00,4.3,Tier 5 (Trash),Pure Fold
661,Qd2d,Q2s,Qd,2d,Q,2,d,d,1,0,suited,4,49.33,48.73,1.20,23.90,31.00,4.3,Tier 5 (Trash),Pure Fold
662,Qc2c,Q2s,Qc,2c,Q,2,c,c,1,0,suited,4,49.33,48.73,1.20,23.90,31.00,4.3,Tier 5 (Trash),Pure Fold
663,Js5s,J5s,Js,5s,J,5,s,s,1,0,suited,4,49.33,48.73,1.20,25.00,32.80,5.1,Tier 5 (Trash),Pure Fold
664,Jh5h,J5s,Jh,5h,J,5,h,h,1,0,suited,4,49.33,48.73,1.20,25.00,32.80,5.1,Tier 5 (Trash),Pure Fold
665,Jd5d,J5s,Jd,5d,J,5,d,d,1,0,suited,4,49.33,48.73,1.20,25.00,32.80,5.1,Tier 5 (Trash),Pure Fold
666,Jc5c,J5s,Jc,5c,J,5,c,c,1,0,suited,4,49.33,48.73,1.20,25.00,32.80,5.1,Tier 5 (Trash),Pure Fold
667,9h8s,98o,9h,8s,9,8,h,s,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
668,9d8s,98o,9d,8s,9,8,d,s,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
669,9c8s,98o,9c,8s,9,8,c,s,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
670,9s8h,98o,9s,8h,9,8,s,h,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
671,9d8h,98o,9d,8h,9,8,d,h,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
672,9c8h,98o,9c,8h,9,8,c,h,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
673,9s8d,98o,9s,8d,9,8,s,d,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
674,9h8d,98o,9h,8d,9,8,h,d,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
675,9c8d,98o,9c,8d,9,8,c,d,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
676,9s8c,98o,9s,8c,9,8,s,c,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
677,9h8c,98o,9h,8c,9,8,h,c,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
678,9d8c,98o,9d,8c,9,8,d,c,0,0,offsuit,12,49.07,48.34,1.45,27.40,36.30,6.0,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
679,Qh5s,Q5o,Qh,5s,Q,5,h,s,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
680,Qd5s,Q5o,Qd,5s,Q,5,d,s,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
681,Qc5s,Q5o,Qc,5s,Q,5,c,s,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
682,Qs5h,Q5o,Qs,5h,Q,5,s,h,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
683,Qd5h,Q5o,Qd,5h,Q,5,d,h,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
684,Qc5h,Q5o,Qc,5h,Q,5,c,h,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
685,Qs5d,Q5o,Qs,5d,Q,5,s,d,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
686,Qh5d,Q5o,Qh,5d,Q,5,h,d,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
687,Qc5d,Q5o,Qc,5d,Q,5,c,d,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
688,Qs5c,Q5o,Qs,5c,Q,5,s,c,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
689,Qh5c,Q5o,Qh,5c,Q,5,h,c,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
690,Qd5c,Q5o,Qd,5c,Q,5,d,c,0,0,offsuit,12,48.81,48.09,1.45,23.80,31.30,3.4,Tier 5 (Trash),Pure Fold
691,Jh7s,J7o,Jh,7s,J,7,h,s,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
692,Jd7s,J7o,Jd,7s,J,7,d,s,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
693,Jc7s,J7o,Jc,7s,J,7,c,s,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
694,Js7h,J7o,Js,7h,J,7,s,h,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
695,Jd7h,J7o,Jd,7h,J,7,d,h,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
696,Jc7h,J7o,Jc,7h,J,7,c,h,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
697,Js7d,J7o,Js,7d,J,7,s,d,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
698,Jh7d,J7o,Jh,7d,J,7,h,d,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
699,Jc7d,J7o,Jc,7d,J,7,c,d,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
700,Js7c,J7o,Js,7c,J,7,s,c,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
701,Jh7c,J7o,Jh,7c,J,7,h,c,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
702,Jd7c,J7o,Jd,7c,J,7,d,c,0,0,offsuit,12,48.48,47.75,1.45,24.10,32.20,4.2,Tier 5 (Trash),Pure Fold
703,Ts6s,T6s,Ts,6s,T,6,s,s,1,0,suited,4,48.43,47.83,1.20,24.60,33.10,5.9,Tier 5 (Trash),Pure Fold
704,Th6h,T6s,Th,6h,T,6,h,h,1,0,suited,4,48.43,47.83,1.20,24.60,33.10,5.9,Tier 5 (Trash),Pure Fold
705,Td6d,T6s,Td,6d,T,6,d,d,1,0,suited,4,48.43,47.83,1.20,24.60,33.10,5.9,Tier 5 (Trash),Pure Fold
706,Tc6c,T6s,Tc,6c,T,6,c,c,1,0,suited,4,48.43,47.83,1.20,24.60,33.10,5.9,Tier 5 (Trash),Pure Fold
707,Js4s,J4s,Js,4s,J,4,s,s,1,0,suited,4,48.33,47.73,1.20,23.30,31.00,4.7,Tier 5 (Trash),Pure Fold
708,Jh4h,J4s,Jh,4h,J,4,h,h,1,0,suited,4,48.33,47.73,1.20,23.30,31.00,4.7,Tier 5 (Trash),Pure Fold
709,Jd4d,J4s,Jd,4d,J,4,d,d,1,0,suited,4,48.33,47.73,1.20,23.30,31.00,4.7,Tier 5 (Trash),Pure Fold
710,Jc4c,J4s,Jc,4c,J,4,c,c,1,0,suited,4,48.33,47.73,1.20,23.30,31.00,4.7,Tier 5 (Trash),Pure Fold
711,9s6s,96s,9s,6s,9,6,s,s,1,0,suited,4,47.96,47.36,1.20,24.90,33.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
712,9h6h,96s,9h,6h,9,6,h,h,1,0,suited,4,47.96,47.36,1.20,24.90,33.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
713,9d6d,96s,9d,6d,9,6,d,d,1,0,suited,4,47.96,47.36,1.20,24.90,33.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
714,9c6c,96s,9c,6c,9,6,c,c,1,0,suited,4,47.96,47.36,1.20,24.90,33.70,6.3,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
715,8s6s,86s,8s,6s,8,6,s,s,1,0,suited,4,47.76,47.16,1.20,25.80,34.80,7.0,Tier 3 (Playable),Open (CO/BTN only)
716,8h6h,86s,8h,6h,8,6,h,h,1,0,suited,4,47.76,47.16,1.20,25.80,34.80,7.0,Tier 3 (Playable),Open (CO/BTN only)
717,8d6d,86s,8d,6d,8,6,d,d,1,0,suited,4,47.76,47.16,1.20,25.80,34.80,7.0,Tier 3 (Playable),Open (CO/BTN only)
718,8c6c,86s,8c,6c,8,6,c,c,1,0,suited,4,47.76,47.16,1.20,25.80,34.80,7.0,Tier 3 (Playable),Open (CO/BTN only)
719,Qh4s,Q4o,Qh,4s,Q,4,h,s,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
720,Qd4s,Q4o,Qd,4s,Q,4,d,s,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
721,Qc4s,Q4o,Qc,4s,Q,4,c,s,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
722,Qs4h,Q4o,Qs,4h,Q,4,s,h,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
723,Qd4h,Q4o,Qd,4h,Q,4,d,h,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
724,Qc4h,Q4o,Qc,4h,Q,4,c,h,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
725,Qs4d,Q4o,Qs,4d,Q,4,s,d,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
726,Qh4d,Q4o,Qh,4d,Q,4,h,d,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
727,Qc4d,Q4o,Qc,4d,Q,4,c,d,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
728,Qs4c,Q4o,Qs,4c,Q,4,s,c,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
729,Qh4c,Q4o,Qh,4c,Q,4,h,c,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
730,Qd4c,Q4o,Qd,4c,Q,4,d,c,0,0,offsuit,12,47.66,46.93,1.45,22.00,29.30,3.0,Tier 5 (Trash),Pure Fold
731,7s6s,76s,7s,6s,7,6,s,s,1,0,suited,4,47.53,46.93,1.20,27.20,36.10,7.7,Tier 3 (Playable),Open (CO/BTN only)
732,7h6h,76s,7h,6h,7,6,h,h,1,0,suited,4,47.53,46.93,1.20,27.20,36.10,7.7,Tier 3 (Playable),Open (CO/BTN only)
733,7d6d,76s,7d,6d,7,6,d,d,1,0,suited,4,47.53,46.93,1.20,27.20,36.10,7.7,Tier 3 (Playable),Open (CO/BTN only)
734,7c6c,76s,7c,6c,7,6,c,c,1,0,suited,4,47.53,46.93,1.20,27.20,36.10,7.7,Tier 3 (Playable),Open (CO/BTN only)
735,Js3s,J3s,Js,3s,J,3,s,s,1,0,suited,4,47.33,46.73,1.20,21.60,29.20,4.3,Tier 5 (Trash),Pure Fold
736,Jh3h,J3s,Jh,3h,J,3,h,h,1,0,suited,4,47.33,46.73,1.20,21.60,29.20,4.3,Tier 5 (Trash),Pure Fold
737,Jd3d,J3s,Jd,3d,J,3,d,d,1,0,suited,4,47.33,46.73,1.20,21.60,29.20,4.3,Tier 5 (Trash),Pure Fold
738,Jc3c,J3s,Jc,3c,J,3,c,c,1,0,suited,4,47.33,46.73,1.20,21.60,29.20,4.3,Tier 5 (Trash),Pure Fold
739,Th7s,T7o,Th,7s,T,7,h,s,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
740,Td7s,T7o,Td,7s,T,7,d,s,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
741,Tc7s,T7o,Tc,7s,T,7,c,s,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
742,Ts7h,T7o,Ts,7h,T,7,s,h,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
743,Td7h,T7o,Td,7h,T,7,d,h,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
744,Tc7h,T7o,Tc,7h,T,7,c,h,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
745,Ts7d,T7o,Ts,7d,T,7,s,d,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
746,Th7d,T7o,Th,7d,T,7,h,d,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
747,Tc7d,T7o,Tc,7d,T,7,c,d,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
748,Ts7c,T7o,Ts,7c,T,7,s,c,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
749,Th7c,T7o,Th,7c,T,7,h,c,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
750,Td7c,T7o,Td,7c,T,7,d,c,0,0,offsuit,12,47.11,46.38,1.45,22.40,31.00,4.6,Tier 5 (Trash),Pure Fold
751,Ts5s,T5s,Ts,5s,T,5,s,s,1,0,suited,4,47.01,46.41,1.20,22.30,30.60,5.0,Tier 5 (Trash),Pure Fold
752,Th5h,T5s,Th,5h,T,5,h,h,1,0,suited,4,47.01,46.41,1.20,22.30,30.60,5.0,Tier 5 (Trash),Pure Fold
753,Td5d,T5s,Td,5d,T,5,d,d,1,0,suited,4,47.01,46.41,1.20,22.30,30.60,5.0,Tier 5 (Trash),Pure Fold
754,Tc5c,T5s,Tc,5c,T,5,c,c,1,0,suited,4,47.01,46.41,1.20,22.30,30.60,5.0,Tier 5 (Trash),Pure Fold
755,Jh6s,J6o,Jh,6s,J,6,h,s,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
756,Jd6s,J6o,Jd,6s,J,6,d,s,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
757,Jc6s,J6o,Jc,6s,J,6,c,s,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
758,Js6h,J6o,Js,6h,J,6,s,h,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
759,Jd6h,J6o,Jd,6h,J,6,d,h,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
760,Jc6h,J6o,Jc,6h,J,6,c,h,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
761,Js6d,J6o,Js,6d,J,6,s,d,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
762,Jh6d,J6o,Jh,6d,J,6,h,d,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
763,Jc6d,J6o,Jc,6d,J,6,c,d,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
764,Js6c,J6o,Js,6c,J,6,s,c,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
765,Jh6c,J6o,Jh,6c,J,6,h,c,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
766,Jd6c,J6o,Jd,6c,J,6,d,c,0,0,offsuit,12,46.91,46.18,1.45,21.60,29.60,3.6,Tier 5 (Trash),Pure Fold
767,9h7s,97o,9h,7s,9,7,h,s,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
768,9d7s,97o,9d,7s,9,7,d,s,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
769,9c7s,97o,9c,7s,9,7,c,s,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
770,9s7h,97o,9s,7h,9,7,s,h,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
771,9d7h,97o,9d,7h,9,7,d,h,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
772,9c7h,97o,9c,7h,9,7,c,h,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
773,9s7d,97o,9s,7d,9,7,s,d,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
774,9h7d,97o,9h,7d,9,7,h,d,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
775,9c7d,97o,9c,7d,9,7,c,d,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
776,9s7c,97o,9s,7c,9,7,s,c,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
777,9h7c,97o,9h,7c,9,7,h,c,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
778,9d7c,97o,9d,7c,9,7,d,c,0,0,offsuit,12,46.73,46.00,1.45,23.10,32.20,5.1,Tier 5 (Trash),Pure Fold
779,8h7s,87o,8h,7s,8,7,h,s,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
780,8d7s,87o,8d,7s,8,7,d,s,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
781,8c7s,87o,8c,7s,8,7,c,s,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
782,8s7h,87o,8s,7h,8,7,s,h,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
783,8d7h,87o,8d,7h,8,7,d,h,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
784,8c7h,87o,8c,7h,8,7,c,h,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
785,8s7d,87o,8s,7d,8,7,s,d,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
786,8h7d,87o,8h,7d,8,7,h,d,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
787,8c7d,87o,8c,7d,8,7,c,d,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
788,8s7c,87o,8s,7c,8,7,s,c,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
789,8h7c,87o,8h,7c,8,7,h,c,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
790,8d7c,87o,8d,7c,8,7,d,c,0,0,offsuit,12,46.68,45.95,1.45,24.50,33.60,5.8,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
791,Qh3s,Q3o,Qh,3s,Q,3,h,s,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
792,Qd3s,Q3o,Qd,3s,Q,3,d,s,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
793,Qc3s,Q3o,Qc,3s,Q,3,c,s,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
794,Qs3h,Q3o,Qs,3h,Q,3,s,h,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
795,Qd3h,Q3o,Qd,3h,Q,3,d,h,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
796,Qc3h,Q3o,Qc,3h,Q,3,c,h,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
797,Qs3d,Q3o,Qs,3d,Q,3,s,d,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
798,Qh3d,Q3o,Qh,3d,Q,3,h,d,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
799,Qc3d,Q3o,Qc,3d,Q,3,c,d,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
800,Qs3c,Q3o,Qs,3c,Q,3,s,c,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
801,Qh3c,Q3o,Qh,3c,Q,3,h,c,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
802,Qd3c,Q3o,Qd,3c,Q,3,d,c,0,0,offsuit,12,46.40,45.67,1.45,20.30,27.30,2.7,Tier 5 (Trash),Pure Fold
803,Js2s,J2s,Js,2s,J,2,s,s,1,0,suited,4,46.36,45.76,1.20,20.00,27.50,3.9,Tier 5 (Trash),Pure Fold
804,Jh2h,J2s,Jh,2h,J,2,h,h,1,0,suited,4,46.36,45.76,1.20,20.00,27.50,3.9,Tier 5 (Trash),Pure Fold
805,Jd2d,J2s,Jd,2d,J,2,d,d,1,0,suited,4,46.36,45.76,1.20,20.00,27.50,3.9,Tier 5 (Trash),Pure Fold
806,Jc2c,J2s,Jc,2c,J,2,c,c,1,0,suited,4,46.36,45.76,1.20,20.00,27.50,3.9,Tier 5 (Trash),Pure Fold
807,Ts4s,T4s,Ts,4s,T,4,s,s,1,0,suited,4,45.96,45.36,1.20,20.60,28.70,4.5,Tier 5 (Trash),Pure Fold
808,Th4h,T4s,Th,4h,T,4,h,h,1,0,suited,4,45.96,45.36,1.20,20.60,28.70,4.5,Tier 5 (Trash),Pure Fold
809,Td4d,T4s,Td,4d,T,4,d,d,1,0,suited,4,45.96,45.36,1.20,20.60,28.70,4.5,Tier 5 (Trash),Pure Fold
810,Tc4c,T4s,Tc,4c,T,4,c,c,1,0,suited,4,45.96,45.36,1.20,20.60,28.70,4.5,Tier 5 (Trash),Pure Fold
811,9s5s,95s,9s,5s,9,5,s,s,1,0,suited,4,45.74,45.14,1.20,21.60,30.10,5.4,Tier 5 (Trash),Pure Fold
812,9h5h,95s,9h,5h,9,5,h,h,1,0,suited,4,45.74,45.14,1.20,21.60,30.10,5.4,Tier 5 (Trash),Pure Fold
813,9d5d,95s,9d,5d,9,5,d,d,1,0,suited,4,45.74,45.14,1.20,21.60,30.10,5.4,Tier 5 (Trash),Pure Fold
814,9c5c,95s,9c,5c,9,5,c,c,1,0,suited,4,45.74,45.14,1.20,21.60,30.10,5.4,Tier 5 (Trash),Pure Fold
815,8s5s,85s,8s,5s,8,5,s,s,1,0,suited,4,45.71,45.11,1.20,22.20,31.10,6.1,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
816,8h5h,85s,8h,5h,8,5,h,h,1,0,suited,4,45.71,45.11,1.20,22.20,31.10,6.1,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
817,8d5d,85s,8d,5d,8,5,d,d,1,0,suited,4,45.71,45.11,1.20,22.20,31.10,6.1,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
818,8c5c,85s,8c,5c,8,5,c,c,1,0,suited,4,45.71,45.11,1.20,22.20,31.10,6.1,Tier 4 (Marginal),Steal/Defend (BTN/SB/BB only)
819,Jh5s,J5o,Jh,5s,J,5,h,s,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
820,Jd5s,J5o,Jd,5s,J,5,d,s,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
821,Jc5s,J5o,Jc,5s,J,5,c,s,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
822,Js5h,J5o,Js,5h,J,5,s,h,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
823,Jd5h,J5o,Jd,5h,J,5,d,h,0,0,offsuit,12,45.67,44.95,1.45,19.70,27.50,3.1,Tier 5 (Trash),Pure Fold
